Language	GrammarLanguage	Grammar	Length
Ancient_Greek	Old_Church_Slavonic	5293884	30.310614694931996
Ancient_Greek	Persian	3499803	37.956538256971356
Ancient_Greek	Polish	7423274	29.470063065116634
Ancient_Greek	Polish-LFG	8090407	29.651584226122637
Ancient_Greek	Portuguese	1222129	29.3006230529595
Ancient_Greek	Romanian	4667639	29.310082820454372
Ancient_Greek	Russian	9493679	29.012499050224147
Ancient_Greek	Serbian	9504069	29.842869082896435
Ancient_Greek	Slovak	8148457	29.514512575032292
Ancient_Greek	Slovenian	3939046	30.22532482334169
Ancient_Greek	Spanish	2102241	29.730605577083807
Ancient_Greek	Swedish	1253956	29.51398070055467
Ancient_Greek	Tamil	4547053	37.68653597750931
Ancient_Greek	Telugu	1396888	35.0521616898412
Ancient_Greek	Thai-Adap	1453465	30.94897804118228
Ancient_Greek	Turkish	8110084	34.668718182508925
Ancient_Greek	Ukrainian	8263084	29.530582782463338
Ancient_Greek	Urdu	4712606	38.014208646759364
Ancient_Greek	Uyghur-Adap	484295	38.81209634526252
Ancient_Greek	Vietnamese	5585751	31.34723805181977
Arabic	Afrikaans	3574450	143.95394255397
Arabic	Amharic-Adap	247583	144.96555982436882
Arabic	Ancient_Greek	8902702	148.98879436516648
Arabic	Arabic	3747718	119.79587449688987
Arabic	Armenian-Adap	3238389	176.00942188071716
Arabic	Basque	4562950	163.05726308086352
Arabic	Belarusian	3637906	121.48641602634467
Arabic	Breton-Adap	3986868	106.59394438346139
Arabic	Bulgarian	9974465	130.04811562385657
Arabic	Buryat-Adap	7173922	139.82834796926454
Arabic	Cantonese-Adap	3410404	155.1090834248079
Arabic	Catalan	6252346	116.52712221002561
Arabic	Chinese	2284356	157.5514544456641
Arabic	Coptic	9568682	111.88533662641785
Arabic	Croatian	3881311	118.41707830223199
Arabic	Czech	7741972	119.42682034394439
Arabic	Danish	7430046	121.11310830589096
Arabic	Dutch	8352231	152.38099158433954
Arabic	English	3723683	120.41904500548847
Arabic	Estonian	261273	156.79665203073546
Arabic	Faroese-Adap	1799491	119.8352542993048
Arabic	Finnish	1361624	155.65386022685692
Arabic	French	3310791	115.61951152579583
Arabic	Galician	6991995	121.25658616904501
Arabic	German	2860	126.59334979875595
Arabic	Gothic	5411972	144.2980241492865
Arabic	Greek	1162797	120.57199048664471
Arabic	Hebrew	8863015	114.84979875594584
Arabic	Hindi	3134571	175.89082510062204
Arabic	Hungarian	1003524	180.0555250640322
Arabic	Indonesian	4621596	117.73746798390047
Arabic	Irish	9479903	107.39613062568606
Arabic	Italian	7883030	117.3084065129894
Arabic	Japanese	8706559	166.46555982436882
Arabic	Kazakh-Adap	6938961	174.96089462129527
Arabic	Korean	6612019	167.3100073179656
Arabic	Kurmanji-Adap	3866003	154.23682766190998
Arabic	Latin	2824321	146.48133918770583
Arabic	Latvian	2359012	175.91534028540065
Arabic	Lithuanian	3088697	175.94337724112697
Arabic	Marathi	9615039	175.40175631174534
Arabic	Naija-Adap	5335571	164.5640779363337
Arabic	North_Sami	4402631	153.9935510428101
Arabic	Norwegian	7523351	118.78261068422978
Arabic	Old_Church_Slavonic	5293884	136.8390962312477
Arabic	Persian	3499803	154.9377972923527
Arabic	Polish	7423274	122.1653860226857
Arabic	Polish-LFG	8090407	120.23065312843029
Arabic	Portuguese	1222129	116.50654043175997
Arabic	Romanian	4667639	122.3192005122576
Arabic	Russian	9493679	118.0440907427735
Arabic	Serbian	9504069	120.25237833882181
Arabic	Slovak	8148457	120.9701335528723
Arabic	Slovenian	3939046	120.59124588364435
Arabic	Spanish	2102241	115.71729784120015
Arabic	Swedish	1253956	120.32917124039517
Arabic	Tamil	4547053	156.16113245517747
Arabic	Telugu	1396888	165.19232528357117
Arabic	Thai-Adap	1453465	110.27497255762898
Arabic	Turkish	8110084	164.52062751555067
Arabic	Ukrainian	8263084	119.32505488474204
Arabic	Urdu	4712606	181.8304061470911
Arabic	Uyghur-Adap	484295	170.15349432857664
Arabic	Vietnamese	5585751	128.84110867178924
Basque	Afrikaans	3574450	24.63954781319496
Basque	Amharic-Adap	247583	24.779095626389918
Basque	Ancient_Greek	8902702	25.295959970348406
Basque	Arabic	3747718	23.957931801334322
Basque	Armenian-Adap	3238389	25.068754633061527
Basque	Basque	4562950	26.47331356560415
Basque	Belarusian	3637906	24.88306152705708
Basque	Breton-Adap	3986868	23.2468495181616
Basque	Bulgarian	9974465	23.936805040770942
Basque	Buryat-Adap	7173922	23.398999258710155
Basque	Cantonese-Adap	3410404	26.5031504818384
Basque	Catalan	6252346	23.53502594514455
Basque	Chinese	2284356	27.376945885841366
Basque	Coptic	9568682	23.42272053372869
Basque	Croatian	3881311	23.67290585618977
Basque	Czech	7741972	23.766679021497406
Basque	Danish	7430046	23.71608598962194
Basque	Dutch	8352231	29.62157153446998
Basque	English	3723683	23.825240919199405
Basque	Estonian	261273	24.654929577464788
Basque	Faroese-Adap	1799491	24.80782060785767
Basque	Finnish	1361624	24.638435878428467
Basque	French	3310791	23.671793921423276
Basque	Galician	6991995	23.321163825055596
Basque	German	2860	27.704966641957004
Basque	Gothic	5411972	23.219421793921423
Basque	Greek	1162797	24.228317272053374
Basque	Hebrew	8863015	23.27668643439585
Basque	Hindi	3134571	25.60971089696071
Basque	Hungarian	1003524	25.376945885841366
Basque	Indonesian	4621596	23.688658265381765
Basque	Irish	9479903	28.81893995552261
Basque	Italian	7883030	23.62898443291327
Basque	Japanese	8706559	24.795589325426242
Basque	Kazakh-Adap	6938961	26.945885841363975
Basque	Korean	6612019	26.586730911786507
Basque	Kurmanji-Adap	3866003	29.659377316530765
Basque	Latin	2824321	28.025759822090436
Basque	Latvian	2359012	25.635841363973313
Basque	Lithuanian	3088697	25.679762787249814
Basque	Marathi	9615039	25.69384729429207
Basque	Naija-Adap	5335571	25.08450704225352
Basque	North_Sami	4402631	24.2531504818384
Basque	Norwegian	7523351	23.630281690140844
Basque	Old_Church_Slavonic	5293884	23.601000741289845
Basque	Persian	3499803	27.141771682727946
Basque	Polish	7423274	23.900481838398814
Basque	Polish-LFG	8090407	23.825240919199405
Basque	Portuguese	1222129	23.374907338769457
Basque	Romanian	4667639	23.35785767234989
Basque	Russian	9493679	23.71590066716086
Basque	Serbian	9504069	23.783728687916977
Basque	Slovak	8148457	23.918643439584876
Basque	Slovenian	3939046	23.82301704966642
Basque	Spanish	2102241	23.770570793180134
Basque	Swedish	1253956	23.659377316530765
Basque	Tamil	4547053	24.771312083024462
